ID,QC_LEVEL,INFO_SOURCE,CONTACT,EMAIL,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,NEAREST_CITY,LATITUDE,LONGITUDE,PLACE_ACCURACY,OROGRAPHY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,NO_OBJECTS,MAX_HAIL_DIAMETER,MAX_HAILSTONE_WEIGHT,AVERAGE_HAIL_DIAMETER,THICKNESS_HAIL_LAYER,HAILSTONE,F_SCALE,F_SCALE_METHOD,DI_OF_MAX_IF,DOD_OF_MAX_IF,T_SCALE,RATING_BASIS,WIND_SPEED,TEN_MIN_WIND_SPEED,FUNNEL_SIGHTED,SUCTION_VORTICES,PRECIPITATION_AMOUNT,SNOW_FALL_AMOUNT,PEAK_PRECIP_AMOUNT,PEAK_SNOW_FALL_AMOUNT,PEAK_PRECIP_PERIOD,MAX_6_HOUR_PRECIP,MAX_6_HOUR_SNOW_FALL,MAX_12_HOUR_PRECIP,MAX_12_HOUR_SNOW_FALL,MAX_24_HOUR_PRECIP,MAX_24_HOUR_SNOW_FALL,CONVECTIVE,TOTAL_DURATION,TYPE_PRECIP,SIZE_ACCOMPANYING_HAIL,POSSIBILITIES,PATH_LENGTH,MEAN_PATH_WIDTH,MAX_PATH_WIDTH,MAX_VERTICAL_DEVELOP,DIRECTION_MOVEMENT,SNOW_HAZARDS,MEAN_HEIGHT_SNOW_CORNICES,MAX_HEIGHT_SNOW_CORNICES,ICE_HAZARDS,THICKNESS_ICE_COVER,THICKNESS_RIME_COVER,AVALANCHE_TYPE,AVALANCHE_FLOW_TYPE,SNOW_MASS_TYPE,AVALANCHE_SIZE,AVALANCHE_TRIGGER,ELEVATION_START,ELEVATION_DIFFERENCE,LIGHTNING_DAMAGE_TO,PEAK_CURRENT,POLARITY,EXCEPT_ELEC_PHENOM,PROPERTY_DAMAGE,CROP_FOREST_DAMAGE,TOTAL_DAMAGE,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,PATH_START_LATITUDE,PATH_START_LONGITUDE,PATH_START_DATETIME,PATH_END_LATITUDE,PATH_END_LONGITUDE,PATH_END_DATETIME,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
3154,QC1,"DMGPHOTO,EVTPHOTO,DMGEYEWTN,TV",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 09:00:00,2023-01-03 09:49:49,2023-01-03 09:49:49,1H,PT,Viana do Castelo,Caminha,,,,41.867,-8.833,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://sicnoticias.pt/meteorologia/2023-01-01-Chuva-intensa-provoca-estragos-avultados-no-Norte-e184ec2c,"""""Chuva intensa provoca estragos avultados no Norte"""", SIC NOTICIAS, 01 JAN 2023",T1T2H7V1,Thilo,Thilo,ESSL,3154,N
3094,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:37:46,2022-12-13 09:37:46,1H,PT,Lisboa,Lisboa,,Bairro do Rego,,38.741,-9.149,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3094,N
3095,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:38:35,2022-12-13 09:38:35,1H,PT,Lisboa,Lisboa,,Casal das Cruzes,,38.742,-9.181,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3095,N
3096,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:39:13,2022-12-13 09:39:13,1H,PT,Lisboa,Lisboa,,Olivais Sul,,38.768,-9.112,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3096,N
3097,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:39:51,2022-12-13 09:39:51,1H,PT,Lisboa,Lisboa,,Condado,,38.746,-9.105,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3097,N
3098,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:40:40,2022-12-13 09:40:40,1H,PT,Lisboa,Lisboa,,Alto da Ajuda,,38.719,-9.198,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3098,N
3099,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:41:21,2022-12-13 09:41:21,1H,PT,Lisboa,Lisboa,,Alcântara,,38.706,-9.175,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3099,N
3100,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:41:56,2022-12-13 09:41:56,1H,PT,Lisboa,Lisboa,,Palma de Baixo,,38.741,-9.167,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3100,N
3101,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:42:33,2022-12-13 09:42:33,1H,PT,Lisboa,Lisboa,,Bairro da Flamenga,,38.752,-9.119,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3101,N
3102,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:43:31,2022-12-13 09:43:31,1H,PT,Lisboa,Lisboa,,Príncipe Real,,38.707,-9.156,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3102,N
3103,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:44:10,2022-12-13 09:44:10,1H,PT,Lisboa,Algés,,,,38.7,-9.233,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1H7H8,Thilo,Thilo,ESSL,3103,N
3104,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:44:46,2022-12-13 09:44:46,1H,PT,Lisboa,Loures,,,,38.833,-9.167,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1H7H8,Thilo,Thilo,ESSL,3104,N
3105,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:45:13,2022-12-13 09:45:13,1H,PT,Lisboa,Fanhões,,,,38.883,-9.15,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1H7H8,Thilo,Thilo,ESSL,3105,N
3106,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:45:26,2022-12-13 09:45:26,1H,PT,Lisboa,Lousa,,,,38.883,-9.217,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1H7H8,Thilo,Thilo,ESSL,3106,N
3107,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:45:43,2022-12-13 09:45:43,1H,PT,Lisboa,Unhos,,,,38.817,-9.117,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1E1,Thilo,Thilo,ESSL,3107,N
3108,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:46:49,2022-12-13 09:46:49,1H,PT,Lisboa,Cascais,,,,38.7,-9.417,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1H7H8,Thilo,Thilo,ESSL,3108,N
3109,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:47:30,2022-12-13 09:47:30,1H,PT,Lisboa,Rio de Mouro,,,,38.767,-9.333,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3109,N
3110,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:47:40,2022-12-13 09:56:09,1H,PT,Lisboa,Sintra,,,,38.8,-9.383,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3110,N
3111,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:48:09,2022-12-13 09:55:53,1H,PT,Lisboa,Oeiras,,,,38.683,-9.317,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3111,N
3112,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:48:29,2022-12-13 09:55:19,1H,PT,Lisboa,Carnaxide,,,,38.717,-9.25,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3112,N
3113,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:48:44,2022-12-13 09:55:03,1H,PT,Lisboa,Barcarena,,,,38.733,-9.283,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3113,N
3114,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:50:06,2022-12-13 09:54:49,1H,PT,Lisboa,Chelas,,,,38.733,-9.117,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1T4,Thilo,Thilo,ESSL,3114,N
3115,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:50:30,2022-12-13 09:54:35,1H,PT,Lisboa,Odivelas,,,,38.783,-9.183,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3115,N
3116,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:50:56,2022-12-13 09:54:20,1H,PT,Lisboa,Maxial,,,,39.133,-9.183,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1E1,Thilo,Thilo,ESSL,3116,N
3117,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:51:17,2022-12-13 09:54:07,1H,PT,Lisboa,Torres Vedras,,,,39.1,-9.267,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1E1,Thilo,Thilo,ESSL,3117,N
3118,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2022-12-13 05:45:00,2022-12-13 09:51:29,2022-12-13 09:53:55,1H,PT,Lisboa,Calçada,,,,39.033,-9.1,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1E1,Thilo,Thilo,ESSL,3118,N
3119,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:52:35,2022-12-13 09:52:35,1H,PT,Lisboa,Santo Antão do Tojal,,,,38.85,-9.133,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3119,N
3120,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:52:46,2022-12-13 09:52:46,1H,PT,Lisboa,Frielas,,,,38.817,-9.15,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3120,N
3121,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-13 05:45:00,2022-12-13 09:53:16,2022-12-13 09:53:16,1H,PT,Lisboa,Sacavém,,,,38.783,-9.1,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-acompanhe-aqui-toda-a-informacao-sobre-as-inundacoes-em-lisboa-15475752.html,"""""Mau tempo. Acompanhe aqui toda a informação sobre as inundações em Lisboa"""", DIARIO DE NOTICIAS, 13 DEC 2022",T1,Thilo,Thilo,ESSL,3121,N
3138,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 12:45:00,2022-12-13 10:09:51,2022-12-13 10:09:51,1H,PT,Santarém,Mação,,,,39.55,-8.0,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.antenalivre.pt/noticias/ha-estradas-cortadas-no-distrito-de-santarem,"""""Mau Tempo: Há estradas cortadas no distrito de Santarém"""", ANTENA LIVRE, 12 DEC 2022",T1,Thilo,Thilo,ESSL,3138,N
3134,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 12:30:00,2022-12-13 10:08:56,2022-12-13 10:08:56,1H,PT,Santarém,Santarém,,,,39.233,-8.683,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.antenalivre.pt/noticias/ha-estradas-cortadas-no-distrito-de-santarem,"""""Mau Tempo: Há estradas cortadas no distrito de Santarém"""", ANTENA LIVRE, 12 DEC 2022",T1,Thilo,Thilo,ESSL,3134,N
3135,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 12:30:00,2022-12-13 10:09:13,2022-12-13 10:09:13,1H,PT,Santarém,Almeirim,,,,39.417,-8.717,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.antenalivre.pt/noticias/ha-estradas-cortadas-no-distrito-de-santarem,"""""Mau Tempo: Há estradas cortadas no distrito de Santarém"""", ANTENA LIVRE, 12 DEC 2022",T1,Thilo,Thilo,ESSL,3135,N
3136,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 12:30:00,2022-12-13 10:09:26,2022-12-13 10:09:26,1H,PT,Santarém,Golegã,,,,39.4,-8.483,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.antenalivre.pt/noticias/ha-estradas-cortadas-no-distrito-de-santarem,"""""Mau Tempo: Há estradas cortadas no distrito de Santarém"""", ANTENA LIVRE, 12 DEC 2022",T1,Thilo,Thilo,ESSL,3136,N
3137,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 12:30:00,2022-12-13 10:09:38,2022-12-13 10:09:38,1H,PT,Santarém,Constância,,,,39.467,-8.333,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.antenalivre.pt/noticias/ha-estradas-cortadas-no-distrito-de-santarem,"""""Mau Tempo: Há estradas cortadas no distrito de Santarém"""", ANTENA LIVRE, 12 DEC 2022",T1,Thilo,Thilo,ESSL,3137,N
3139,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 09:30:00,2022-12-13 10:12:44,2022-12-13 10:12:44,1H,PT,Coimbra,Coimbra,,,,40.2,-8.417,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.noticiasdecoimbra.pt/mau-tempo-carros-impedidos-de-sair-de-parque-de-estacionamento-ecovia-em-coimbra-com-videos/,"""""Mau tempo: Carros impedidos de sair de Parque de estacionamento Ecovia em Coimbra (com vídeos)"""", NOTÍCIAS DE COIMBRA, 12 DEC 2022",T1H7,Thilo,Thilo,ESSL,3139,N
3133,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-12 05:00:00,2022-12-13 10:04:45,2022-12-13 10:04:45,1H,PT,Braga,Ferreiros,,,,41.533,-8.45,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.correiodominho.pt/noticias/mau-tempo-falha-de-luz-causou-constrangimentos-em-casas-e-empresas/141270,"""""Mau tempo: falha de luz causou constrangimentos em casas e empresas"""", CORREIO DO MINHO, 13 DEC 2022",T1H7H8,Thilo,Thilo,ESSL,3133,N
3090,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2022-12-11 06:00:00,2022-12-12 11:46:07,2022-12-12 11:46:07,30M,PT,Lisboa,Lisboa,,Baixa de Lisboa,,38.717,-9.142,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.rtp.pt/noticias/pais/mau-tempo-tuneis-de-lisboa-estiveram-encerrados-por-precaucao_v1452791,"""""Mau tempo. Túneis de Lisboa estiveram encerrados por precaução"""", RTP, 11 DEC 2022",T1,Thilo,Thilo,ESSL,3090,N
